id,slug,name,cuisine,base,ingredients,diet_class,jain_ok,allergens,seasons,instructions_en,image_path,is_active,created_at,kind
3ba18e8e-e5c3-43b8-a1d6-270c2c936aa3,baingan-do-pyaza,Baingan Do Pyaza,Hyderabadi,Baingan,"500g Baingan, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,True,{},{All},"1. Preparation: Thoroughly wash and prepare Baingan. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Baingan to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Baingan is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.813718+00:00,Main Course
5ed9233a-0bd3-41c2-8105-68827659394d,baingan-salna,Baingan Salna,Andhra,Baingan,"500g Baingan, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,True,{},{All},"1. Preparation: Thoroughly wash and prepare Baingan. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Baingan to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Baingan is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.813739+00:00,Main Course
2e82bf9e-fc20-4fc8-bdaf-6b03f56e4183,baingan-kurma,Baingan Kurma,Rajasthani,Baingan,"500g Baingan, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,True,{Nuts},{All},"1. Preparation: Thoroughly wash and prepare Baingan. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Baingan to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Baingan is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.813776+00:00,Main Course
44777558-a2e2-449a-b0a3-e11e9b52aa28,palak-curry,Palak Curry,Andhra,Palak,"500g Palak, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,True,{},{All},"1. Preparation: Thoroughly wash and prepare Palak. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Palak to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Palak is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.813802+00:00,Main Course
ba0e4f3d-4cef-4279-8d29-0b7506eab4f6,palak-masala,Palak Masala,Tamil,Palak,"500g Palak, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,True,{},{All},"1. Preparation: Thoroughly wash and prepare Palak. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Palak to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Palak is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.813825+00:00,Main Course
84e8d64a-1a0f-4854-b501-00f60a227eb3,palak-fry,Palak Fry,Tamil,Palak,"500g Palak, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,True,{},{All},"1. Ingredient Prep: Wash, peel, and chop Palak into even, bite-sized pieces. Finely chop onions, tomatoes, and slit green chilies.
2. Tempering (Tadka): Heat 2-3 tbsp of oil (mustard oil preferred for vegetables) in a wide pan. Add mustard seeds, cumin seeds, a pinch of hing (asafoetida), and curry leaves. Let them splutter.
3. Aromatics: Add chopped onions and sauté until translucent. Add ginger-garlic paste and sauté for another minute.
4. Main Ingredient Addition: Add the chopped Palak along with a pinch of turmeric and salt. Mix well to coat with the oil and spices.
5. Searing/Cooking: Cook uncovered on medium-high heat for the first 5 minutes to get a slight sear. Then, reduce the heat, cover with a lid, and cook until Palak is 80% tender. Stir occasionally to prevent sticking.
6. Spicing: Remove the lid and add dry spice powders (coriander powder, cumin powder, red chili powder, amchur/dry mango powder). Mix thoroughly.
7. Finishing: Sauté on medium heat for another 3-4 minutes to crisp up the edges. Finish with a sprinkle of garam masala and fresh coriander leaves. Serve hot as a side dish.",,True,2026-08-08T05:39:03.813846+00:00,Main Course
701d29b8-b073-4579-a1e3-340f3d6eec1a,palak-roast,Palak Roast,Goan,Palak,"500g Palak, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,True,{},{All},"1. Ingredient Prep: Wash, peel, and chop Palak into even, bite-sized pieces. Finely chop onions, tomatoes, and slit green chilies.
2. Tempering (Tadka): Heat 2-3 tbsp of oil (mustard oil preferred for vegetables) in a wide pan. Add mustard seeds, cumin seeds, a pinch of hing (asafoetida), and curry leaves. Let them splutter.
3. Aromatics: Add chopped onions and sauté until translucent. Add ginger-garlic paste and sauté for another minute.
4. Main Ingredient Addition: Add the chopped Palak along with a pinch of turmeric and salt. Mix well to coat with the oil and spices.
5. Searing/Cooking: Cook uncovered on medium-high heat for the first 5 minutes to get a slight sear. Then, reduce the heat, cover with a lid, and cook until Palak is 80% tender. Stir occasionally to prevent sticking.
6. Spicing: Remove the lid and add dry spice powders (coriander powder, cumin powder, red chili powder, amchur/dry mango powder). Mix thoroughly.
7. Finishing: Sauté on medium heat for another 3-4 minutes to crisp up the edges. Finish with a sprinkle of garam masala and fresh coriander leaves. Serve hot as a side dish.",,True,2026-08-08T05:39:03.813887+00:00,Main Course
2e7ccfd5-cada-4b5b-9955-15c0ab83b29f,palak-tikka,Palak Tikka,Goan,Palak,"500g Palak, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,False,{},{All},"1. Ingredient Prep: Wash, peel, and chop Palak into even, bite-sized pieces. Finely chop onions, tomatoes, and slit green chilies.
2. Tempering (Tadka): Heat 2-3 tbsp of oil (mustard oil preferred for vegetables) in a wide pan. Add mustard seeds, cumin seeds, a pinch of hing (asafoetida), and curry leaves. Let them splutter.
3. Aromatics: Add chopped onions and sauté until translucent. Add ginger-garlic paste and sauté for another minute.
4. Main Ingredient Addition: Add the chopped Palak along with a pinch of turmeric and salt. Mix well to coat with the oil and spices.
5. Searing/Cooking: Cook uncovered on medium-high heat for the first 5 minutes to get a slight sear. Then, reduce the heat, cover with a lid, and cook until Palak is 80% tender. Stir occasionally to prevent sticking.
6. Spicing: Remove the lid and add dry spice powders (coriander powder, cumin powder, red chili powder, amchur/dry mango powder). Mix thoroughly.
7. Finishing: Sauté on medium heat for another 3-4 minutes to crisp up the edges. Finish with a sprinkle of garam masala and fresh coriander leaves. Serve hot as a side dish.",,True,2026-08-08T05:39:03.813925+00:00,Main Course
5027e1cd-ae78-4fcf-b6cc-d391f823a194,palak-korma,Palak Korma,Hyderabadi,Palak,"500g Palak, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,False,{Nuts},{All},"1. Preparation: Thoroughly wash and prepare Palak. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Palak to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Palak is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.813955+00:00,Main Course
062ea2d2-8136-4e02-bd40-ed30981133d8,palak-makhani,Palak Makhani,South Indian,Palak,"500g Palak, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
3 tbsp Butter
1/4 cup Fresh Cream
1 tsp Kasuri Methi
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,False,{Dairy},{All},"1. Preparation: Thoroughly wash and prepare Palak. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Palak to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Palak is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.813992+00:00,Main Course
dc2807b2-dbdb-4dd9-80cd-f6f6a7976526,palak-bhurji,Palak Bhurji,Rajasthani,Palak,"500g Palak, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{},{All},"1. Ingredient Prep: Wash, peel, and chop Palak into even, bite-sized pieces. Finely chop onions, tomatoes, and slit green chilies.
2. Tempering (Tadka): Heat 2-3 tbsp of oil (mustard oil preferred for vegetables) in a wide pan. Add mustard seeds, cumin seeds, a pinch of hing (asafoetida), and curry leaves. Let them splutter.
3. Aromatics: Add chopped onions and sauté until translucent. Add ginger-garlic paste and sauté for another minute.
4. Main Ingredient Addition: Add the chopped Palak along with a pinch of turmeric and salt. Mix well to coat with the oil and spices.
5. Searing/Cooking: Cook uncovered on medium-high heat for the first 5 minutes to get a slight sear. Then, reduce the heat, cover with a lid, and cook until Palak is 80% tender. Stir occasionally to prevent sticking.
6. Spicing: Remove the lid and add dry spice powders (coriander powder, cumin powder, red chili powder, amchur/dry mango powder). Mix thoroughly.
7. Finishing: Sauté on medium heat for another 3-4 minutes to crisp up the edges. Finish with a sprinkle of garam masala and fresh coriander leaves. Serve hot as a side dish.",,True,2026-08-08T05:39:03.814017+00:00,Main Course
4e169248-330a-4401-b0f9-33f2cbf43eda,palak-kofta,Palak Kofta,Kerala,Palak,"500g Palak, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,True,{},{All},"1. Preparation: Thoroughly wash and prepare Palak. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Palak to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Palak is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.814062+00:00,Main Course
c63b6cd9-06c0-4b71-ba0f-a16c822cd15a,palak-saag,Palak Saag,Awadhi,Palak,"500g Palak, washed and prepped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegan,True,{},{All},"1. Preparation: Thoroughly wash and prepare Palak. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Palak to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Palak is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.814092+00:00,Main Course
70e31d5f-01b4-4cfb-b23f-78978ac26a11,palak-vindaloo,Palak Vindaloo,Tamil,Palak,"500g Palak, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{},{All},"1. Preparation: Thoroughly wash and prepare Palak. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Palak to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Palak is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.814128+00:00,Main Course
72dade3e-b762-4a27-8cd4-110d980d6eb8,palak-chettinad,Palak Chettinad,Tamil,Palak,"500g Palak, washed and prepped
2 medium Onions, finely chopped
1 tbsp Ginger-Garlic Paste
2 medium Tomatoes, pureed or chopped
2-3 Green Chilies, slit
1 tsp Cumin Seeds
1/2 tsp Turmeric Powder
1 tsp Red Chili Powder
1 tsp Garam Masala
2 tbsp Oil or Ghee
Salt to taste
2 tbsp Fresh Coriander Leaves, chopped",Vegetarian,False,{},{All},"1. Preparation: Thoroughly wash and prepare Palak. If it's meat or paneer, marinate it with a little turmeric, red chili powder, salt, and lemon juice for 20 minutes. Finely chop 2 onions and puree 2 tomatoes.
2. Whole Spices (Tadka): Heat 3 tbsp of oil or ghee in a heavy-bottomed pan or pressure cooker over medium heat. Add cumin seeds, 1 bay leaf, 2-3 cloves, and a small cinnamon stick. Let them sizzle for 30 seconds to release their aroma.
3. Onion Base: Add the finely chopped onions and a pinch of salt. Sauté patiently for 8-10 minutes until they turn a deep golden brown.
4. Aromatics & Tomatoes: Add 1 tbsp of ginger-garlic paste and green chilies. Sauté for 1 minute until the raw smell goes away. Pour in the tomato puree and cook until the mixture thickens and oil starts separating from the edges (about 5-7 minutes).
5. Spice Powders: Lower the heat and add 1/2 tsp turmeric, 1 tsp Kashmiri red chili powder, 1 tsp coriander powder, and 1/2 tsp cumin powder. Stir constantly for 30 seconds so the spices bloom without burning.
6. Adding Base: Add the prepared Palak to the masala. Sauté on medium-high heat for 4-5 minutes to coat everything well and seal in the flavors.
7. Simmering: Pour in 1 to 1.5 cups of warm water (adjust for desired gravy consistency). Bring to a boil, then reduce heat to low, cover with a lid, and simmer. Cook until the Palak is completely tender (15 mins for veg/paneer, 30-45 mins for meat).
8. Final Garnish: Crush 1 tsp of Kasuri Methi (dried fenugreek leaves) between your palms and sprinkle it over the curry along with 1/2 tsp of garam masala. Garnish with freshly chopped cilantro and serve hot.",,True,2026-08-08T05:39:03.814160+00:00,Main Course
